id,type,contentType,pagetitle,longtitle,description,alias,link_attributes,published,pub_date,unpub_date,parent,isfolder,introtext,content,richtext,template,menuindex,searchable,cacheable,createdby,createdon,editedby,editedon,deleted,deletedon,deletedby,publishedon,publishedby,menutitle,donthit,privateweb,privatemgr,content_dispo,hidemenu,class_key,context_key,content_type,uri,uri_override,hide_children_in_tree,show_in_tree,properties,alias_visible,file_uri
398,document,text/html,"З понеділка, 10 липня, дві котельні, що обслуговують мікрорайони «Сільмашу» та Володимирської, зупиняються для планового ремонту","","","z-ponedilka,-10-lypnia,-dvi-kotelni,-shcho-obsluhovuiut-mikroraiony-«silmashu»-ta-volodymyrskoi,-zupyniaiutsia-dlia-planovoho-remontu","",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/img-10344.jpg"" alt="""" width=""309"" height=""211"" />З метою підготовки до наступного опалювального періоду та проведення планових ремонтних робіт <strong>з 10.07.2023р. по 09.08.2023р. </strong>зупиняють роботу дві котельні: вул. Володимирська, 85 та Заводська , 27А.</p>
<p>У  зв’язку з цим буде припинено подачу гарячого водопостачання мешканцям будинків за наступними адресами:</p>
<p>вул. Героїв України, 3 (колишня 40 років Перемоги)<br />вул. Героїв України, 4<br />вул. Героїв України, 5<br />вул. Героїв України, 7<br />вул. Героїв України, 9<br />вул. Героїв України, 9А<br />вул. Героїв України, 11<br />вул. Героїв України, 11А<br />вул. Героїв України, 13<br />вул. Героїв України, 15<br />вул. Героїв України, 17<br />вул. Героїв України, 20</p>
<p>вул. Володимирська, 79<br />вул. Володимирська, 81<br />вул. Володимирська, 83А<br />вул. Володимирська, 85<br />вул. Володимирська, 87<br />вул. Володимирська, 89<br />вул. Володимирська, 91А<br />вул. Володимирська, 93<br />вул. Володимирська, 95<br />вул. Володимирська, 97<br />вул. Володимирська, 99<br />вул. Володимирська, 101<br />вул. Володимирська, 105</p>
<p>вул. Відродження, 2<br />вул. Відродження, 4<br />вул. Відродження, 6<br />вул. Відродження, 10<br />вул. Відродження, 12<br />вул. Відродження, 14<br />вул. Відродження, 14 А<br />вул. Відродження, 16<br />вул. Відродження, 18<br />вул. Відродження, 20<br />вул. Відродження, 22</p>
<p>вул. Заводська, 3<br />вул. Заводська, 5<br />вул. Заводська, 6<br />вул. Заводська, 7<br />вул. Заводська, 9<br />вул. Заводська, 11<br />вул. Заводська, 13<br />вул. Заводська, 15<br />вул. Заводська, 17<br />вул. Заводська, 25<br />вул. Заводська, 27<br />вул. Заводська, 29</p>
<p>вул. Тараса Боровця, 1<br />вул. Тараса Боровця, 3</p>
<p>Перепрошуємо за тимчасові незручності та нагадуємо номер телефону аварійно-диспетчерської служби: 5-96-95</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,150,1,1,9,1688655726,"0","0","0","0","0",1688655726,9,"","0","0","0","0","0",modDocument,web,1,"z-ponedilka,-10-lypnia,-dvi-kotelni,-shcho-obsluhovuiut-mikroraiony-«silmashu»-ta-volodymyrskoi,-zupyniaiutsia-dlia-planovoho-remontu.html","0","0",1,,1,
399,document,text/html,"12 липня котельня по вул. Вітовського, 22 відновлює роботу після планового ремонту","","","12-lypnia-kotelnia-po-vul.-vitovskoho,-22-vidnovliuie-robotu-pislia-planovoho-remontu","",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/voda.jpg"" alt="""" width=""306"" height=""211"" />У зв’язку із закінченням ремонтних робіт на котельні по вул. Вітовського, 22  у вівторок, <strong>11.07.2023 року, </strong>буде проводитись пробний пуск гарячого водопостачання від котелень до житлових будинків за наступними адресами:</p>
<p>вул. Нова, 9;<br /> вул. Садова,10;<br /> вул. Садова,14;<br /> вул. О. Вересая, 4.</p>
<p>З <strong>12.07</strong><strong>.2023 року</strong> буде відновлено подачу гарячої води <strong>щоденно з 06:00 до 24:00 год.</strong></p>
<p><strong><br /> </strong>Просимо споживачів завчасно перевірити справність кранів/вентилів гарячого водопостачання та пересвідчитись, що вони перебувають у закритому стані.</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,151,1,1,9,1689060086,9,1689064173,"0","0","0",1689061260,9,"","0","0","0","0","0",modDocument,web,1,"12-lypnia-kotelnia-po-vul.-vitovskoho,-22-vidnovliuie-robotu-pislia-planovoho-remontu.html","0","0",1,,1,
400,document,text/html,Звіт про виконання енергозберігаючих заходів за І-ІІ квартал 2023 року,"","",zvit-pro-vykonannia-enerhozberihaiuchykh-zakhodiv-za-i-ii-kvartal-2023-roku,"",1,"0","0",88,"0","","<a href=""files/vtv/enerhozberezhennia-ii-kv-2023/pro-zdiisneni-enerhozberihaiuchi-zakhody-za-i-ii-kv-2023r.xls"">Звіт про здійснені енергозберігаючі заходи за І-ІІ квартал 2023 року</a><br /><br /><a href=""files/vtv/enerhozberezhennia-ii-kv-2023/do-zvitu-pro-enerhozberihaiuchi-zakhody-za-i-ii-kv-2023r.doc"">Пояснююча записка про енергозберігаючі заходи до звіту за І-ІІ квартал 2023 року</a>",1,1,1,1,1,9,1689062169,9,1689063714,"0","0","0",1689063714,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-vykonannia-enerhozberihaiuchykh-zakhodiv-za-i-ii-kvartal-2023-roku.html,"0","0",1,,1,
401,document,text/html,Енергозберігаючі заходи-2021,"","",enerhozberihaiuchi-zakhody-2021,"",1,"0","0",88,"0","","",1,1,7,1,1,9,1689068813,"0","0","0","0","0",1689068813,9,"","0","0","0","0","0",modDocument,web,1,enerhozberihaiuchi-zakhody-2021.html,"0","0",1,,1,
402,document,text/html,"У понеділок, 17 липня, три котельні по вул. Незалежності зупиняються для планового ремонту","","","u-ponedilok,-17-lypnia,-try-kotelni-po-vul.-nezalezhnosti-zupyniaiutsia-dlia-planovoho-remontu","",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/111111110.jpg"" alt="""" width=""351"" height=""252"" />У зв’язку з проведенням планових ремонтних робіт на котельнях по вул.  Незалежності, 23,  Незалежності, 70 та Незалежності, 50 <strong>з 17.07.2023р. по 16.08.2023р.</strong> буде припинено подачу гарячого водопостачання споживачам за наступними адресами: </p>
<p>вул. Кониського, 4<br />вул. Кониського, 6<br />вул. Кониського, 9<br />вул. Чайковського, 9<br />вул. Чубинського, 23<br />вул. Незалежності, 64А<br />вул. Незалежності, 23</p>
<p>вул. Івана Ющука, 1  (колишня Тімірязєва)<br />вул. Івана Ющука, 2 <br />вул. Івана Ющука, 3 </p>
<p>вул. Валерія Гонти, 2 (колишня Мечникова)<br />вул. Валерія Гонти, 3А<br />вул. Валерія Гонти, 5А<br />вул. Валерія Гонти, 11</p>
<p>Перепрошуємо за тимчасові незручності та нагадуємо номер телефону аварійно-диспетчерської служби: 5-96-95</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,152,1,1,9,1689340748,9,1689340847,"0","0","0",1689340740,9,"","0","0","0","0","0",modDocument,web,1,"u-ponedilok,-17-lypnia,-try-kotelni-po-vul.-nezalezhnosti-zupyniaiutsia-dlia-planovoho-remontu.html","0","0",1,,1,
403,document,text/html,18 липня три котельні відновлюють роботу після планового ремонту,"","",18-lypnia-try-kotelni-vidnovliuiut-robotu-pislia-planovoho-remontu,"",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/0.jpg"" alt="""" width=""407"" height=""254"" />У зв’язку із закінченням ремонтних робіт на котельнях по вул. Незалежності, 101, вул. Незалежності, 108 та вул. Мічуріна, 2   у понеділок, <strong>17</strong><strong>.07.2023 року, </strong><strong>буде проводитись</strong> пробний пуск гарячого водопостачання до житлових будинків, які обслуговуються відповідними котельнями.</p>
<p>З <strong>18.07</strong><strong>.2023 року</strong> буде відновлено подачу гарячої води <strong>щоденно з 06:00 до 24:00 год.</strong></p>
<p><strong><br /> </strong>Просимо споживачів завчасно перевірити справність кранів/вентилів гарячого водопостачання та пересвідчитись, що вони перебувають у закритому стані.</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,153,1,1,9,1689341523,9,1689341881,"0","0","0",1689341520,9,"","0","0","0","0","0",modDocument,web,1,18-lypnia-try-kotelni-vidnovliuiut-robotu-pislia-planovoho-remontu.html,"0","0",1,,1,
404,document,text/html,"25 липня дві котельні по вул. В. Кияна, 48 та В. Кияна, 82 відновлюють роботу після завершення ремонтних робіт","","","25-lypnia-dvi-kotelni-po-vul.-v.-kyiana,-48-ta-v.-kyiana,-82-vidnovliuiut-robotu-pislia-zavershennia-remontnykh-robit","",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/189026-hot-water-5-ua.png"" alt="""" width=""342"" height=""205"" />У зв’язку із завершенням планового ремонту на котельнях по вул. В. Кияна, 48 та В. Кияна, 82, у понеділок,<strong> </strong>24.07.2023 року, буде проводитись пробний пуск гарячого водопостачання до житлових будинків за наступними адресами:</p>
<p>вул. В. Кияна, 48;<br /> вул. В. Кияна, 72;<br /> вул. В. Кияна, 72А;<br /> вул. В. Кияна, 74А;<br /> вул. В. Кияна, 74Б;<br /> вул. В. Кияна, 84;<br /> вул. В. Кияна, 110;<br /> вул. В. Кияна, 110А.</p>
<p>З 25.07.2023 року буде відновлено подачу гарячої води споживачам, які обслуговуються котельнею по вул. В.Кияна, 48, щоденно з 06:00 до 24:00 год. Споживачам, які обслуговуються котельнею по вул. В.Кияна, 82, гаряча вода подаватиметься цілодобово. </p>
<p><strong><br /> </strong>Просимо споживачів завчасно перевірити справність кранів/вентилів гарячого водопостачання та пересвідчитись, що вони перебувають у закритому стані.</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,154,1,1,9,1690192061,9,1690192132,"0","0","0",1690192020,9,"","0","0","0","0","0",modDocument,web,1,"25-lypnia-dvi-kotelni-po-vul.-v.-kyiana,-48-ta-v.-kyiana,-82-vidnovliuiut-robotu-pislia-zavershennia-remontnykh-robit.html","0","0",1,,1,
405,document,text/html,"9 серпня котельні по вул. Володимирській, 85 та вул. Заводській, 27А відновлюють роботу після проведення планового ремонту","","","9-serpnia-kotelni-po-vul.-volodymyrskii,-85-ta-vul.-zavodskii,-27a-vidnovliuiut-robotu-pislia-provedennia-planovoho-remontu","",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/uvaha.jpg"" alt="""" width=""363"" height=""207"" />У зв’язку із завершенням планових ремонтних робіт на котельнях по вул. Володимирській, 85 та вул. Заводській, 27А,  у вівторок, 08.08.2023 року, буде проводитись пробний пуск гарячого водопостачання до житлових будинків, що обслуговуються цими котельнями.</p>
<p>З 09.08. 2023 року буде відновлено подачу гарячої води щоденно з 06:00 до 24:00 год.</p>
<p><strong><br /> </strong>Просимо споживачів завчасно перевірити справність кранів/вентилів гарячого водопостачання та пересвідчитись, що вони перебувають у закритому стані.</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,155,1,1,9,1691412654,"0","0","0","0","0",1691412654,9,"","0","0","0","0","0",modDocument,web,1,"9-serpnia-kotelni-po-vul.-volodymyrskii,-85-ta-vul.-zavodskii,-27a-vidnovliuiut-robotu-pislia-provedennia-planovoho-remontu.html","0","0",1,,1,
406,document,text/html,16 серпня три котельні по вул. Незалежності відновлюють роботу після планового ремонту,"","",16-serpnia-try-kotelni-po-vul.-nezalezhnosti-vidnovliuiut-robotu-pislia-planovoho-remontu,"",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/voda.jpg"" alt="""" width=""316"" height=""215"" />У зв’язку із закінченням ремонтних робіт на котельнях по вул. Незалежності, 23, вул. Незалежності, 70 та вул. Незалежності, 50  у вівторок, 15.08.2023 року, буде проводитись пробний пуск гарячого водопостачання до житлових будинків, які обслуговуються цими котельнями.</p>
<p>З 16.08.2023 року буде відновлено подачу гарячої води щоденно з 06:00 до 24:00 год.</p>
<p><strong><br /> </strong>Просимо споживачів завчасно перевірити справність кранів/вентилів гарячого водопостачання та пересвідчитись, що вони перебувають у закритому стані.</p>
<p><br /> Адміністрація ПТМ «Ковельтепло»</p>",1,3,156,1,1,9,1692077812,"0","0","0","0","0",1692077812,9,"","0","0","0","0","0",modDocument,web,1,16-serpnia-try-kotelni-po-vul.-nezalezhnosti-vidnovliuiut-robotu-pislia-planovoho-remontu.html,"0","0",1,,1,
407,document,text/html,До уваги усіх споживачів гарячого водопостачання!,"","",do-uvahy-usikh-spozhyvachiv-hariachoho-vodopostachannia!,"","0","0","0",3,"0","","",1,3,157,1,1,9,1693498727,1,1693499630,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,do-uvahy-usikh-spozhyvachiv-hariachoho-vodopostachannia!.html,"0","0",1,,1,
408,document,text/html,До уваги споживачів гарячого водопостачання !,"","",do-uvahy-spozhyvachiv-hariachoho-vodopostachannia-!,"",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/123430.jpg"" alt="""" width=""396"" height=""227"" />У зв’язку із організаційними труднощами, що виникли через зміни розрахунків, ПТМ «Ковельтепло» припинить від завтра, 1 вересня, починаючи з 7:00, на певний час подачу гарячої води в будинках, за адресами, які подаємо далі. <br />Причина - постанова Кабінету Міністрів України, згідно з якою введений новий механізм розрахунків теплопостачальними підприємствами із постачальником природного газу шляхом автоматичного списання частки надходжень за надані споживачам послуги з рахунків підприємства. Термін договору щодо постачання природного газу закінчується 31 серпня. Наразі газоспоживче обладнання необхідно поставити на пломбування до визначення лімітів газу на наступний місяць. Сподіваємось, ситуація, яка склалася для теплових підприємств по всій Україні, не триватиме довго. <br />Перелік житлових будинків, які не будуть деякий час отримувати послугу гарячого водопостачання від природного газу:</p>
<p>вул. Незалежності, 23 <br />вул. Валерія Гонти (Мечнікова), 2<br />вул. Валерія Гонти (Мечнікова), 11 <br />вул. Валерія Гонти (Мечнікова), 3А <br />вул. Валерія Гонти (Мечнікова), 5А <br />вул. Володимирська, 142 <br />вул. Володимирська, 142А <br />вул. Володимирська, 140 <br />вул. Володимирська, 140a <br />вул. В.Кияна,48</p>
<p>Вибачте за незручності! Ми терміново повідомимо, щойно ситуація зміниться!</p>
<p>Адміністрація ПТМ «Ковельтепло»</p>",1,3,158,1,1,9,1693499853,"0","0","0","0","0",1693499853,9,"","0","0","0","0","0",modDocument,web,1,do-uvahy-spozhyvachiv-hariachoho-vodopostachannia-!.html,"0","0",1,,1,
409,document,text/html,"Тарифи ПТМ ""Ковельтепло"" для населення залишаються незмінними","","",taryfy-ptm-kovelteplo-dlia-naselennia-zalyshatsia-nezminnymy,"",1,"0","0",3,"0","","<p align=""center""><strong>П О В І Д О М Л Е Н Н Я</strong><br /> про намір ПТМ «Ковельтепло» встановити тарифи для потреб населення на рівні діючих тарифів, а для бюджетних  установ, релігійних організацій та інших споживачів змінити тарифи </p>
<p><strong>Тарифи ПТМ «Ковельтепло» для</strong> <strong>населення залишаються незмінними другий рік поспіль і будуть застосовані з 01 жовтня 2023 року на рівні діючих тарифів на теплову енергію та послуги з постачання теплової енергії і гарячої води.</strong></p>
<p>На виконання наказу Міністерства регіонального розвитку, будівництва та житлово-комунального господарства України від 05.06.2018 року № 130 «Про затвердження Порядку інформування споживачів про намір зміни цін/тарифів на комунальні послуги з обґрунтуванням такої необхідності», підприємство теплових мереж «Ковельтепло» доводить наступну інформацію.</p>
<p>Діючі тарифи встановлені рішенням виконавчого комітету Ковельської міської ради від 08.09.2022 №275 «Про встановлення тарифів на теплову енергію та на послуги з постачання теплової енергії і постачання гарячої води».</p>
<p>Щороку до 1 липня відповідно до пункту 57 постанови Кабінету Міністрів України від 01.06.2011 № 869 «Про забезпечення єдиного підходу до формування тарифів на комунальні послуги» теплопостачальні підприємства зобов’язані подати розрахунки економічно обґрунтованих тарифів до органу місцевого самоврядування.</p>
<p>Враховуючи Постанову Кабінету Міністрів України від 29.04.2022 №502 «Деякі питання регулювання діяльності у сфері комунальних послуг у зв’язку із введенням в Україні воєнного стану» та Закон України від 29.07.2022 №2479-IX «Про особливості регулювання відносин на ринку природного газу та у сфері теплопостачання протягом дії воєнного стану та подальшого відновлення» мораторій на підняття тарифів діє лише для категорії споживачів «Населення».</p>
<p><strong>Тому, тарифи для</strong> <strong>населення будуть встановлені та застосовані на рівні діючих тарифів на теплову енергію та послуги з постачання теплової енергії (2161,88 грн/Гкал з ПДВ) і гарячої води (119,56 грн/м.куб з ПДВ) , а для бюджетних установ/організацій, релігійних організацій та інших споживачів будуть змінені.</strong> </p>
<p><strong>Хочемо зауважити, що тарифи ПТМ «Ковельтепло» для населення не змінювалися протягом останніх двох років, витрати в діючих тарифах враховані на рівні 2020 року.</strong></p>
<p> Розрахунки відповідних тарифів здійсненні за вимогами Порядку формування тарифів на теплову енергію, її виробництво, транспортування та постачання, послуги з постачання теплової енергії і постачання гарячої води, затвердженого постановою Кабінету Міністрів України від 01.06.2011 № 869 «Про забезпечення єдиного підходу до формування тарифів на комунальні послуги» зі змінами. Формування тарифів на постачання теплової енергії проведено з визначенням економічно обґрунтованих значень усіх показників господарської діяльності, які враховуються у тарифах, з урахуванням розподілу витрат за окремими видами ліцензійної діяльності з виробництва, транспортування, постачання теплової енергії та іншими видами господарської діяльності.</p>
<p><a href=""files/pev/porivnana-tarufy.docx"">Порівняння тарифів додається.</a><br /><br /><strong>Обгрунтування причин зміни тарифів</strong></p>
<p>Причини перегляду тарифів:</p>
<p>1.Тарифи ПТМ «Ковельтепло» для населення не змінювалися протягом останніх двох років, витрати в діючих тарифах враховані на рівні 2020 року.</p>
<p>2.Ріст ціни на дрова до 1251,0 грн/куб.м з ПДВ, в тарифах врахована – 720,0 грн/ куб.м з ПДВ, ріст 173,8 %.</p>
<p>3.Ріст ціни на обрізки до 951,0 грн/куб.м з ПДВ, в тарифах врахована – 370,0 грн/ куб.м з ПДВ, ріст 257,0 %.</p>
<p>4.Ріст вартості паливної тріски до 1770,00 грн/куб.м з ПДВ, в тарифах врахована – 840,0 грн/куб.м з ПДВ, ріст 210,7 %.</p>
<p>5.Ріст вартості тирсобрикету до 6000,0 грн/т з ПДВ, в тарифах врахована – 2600,0 грн/т з ПДВ, ріст 230,8 %.</p>
<p>6.Збільшення розміру прожиткового мінімуму для працездатних осіб з 01 грудня 2022 року до 2 684 грн, в тарифах врахований – 2270 грн (станом на 01.01.2021), ріст – 118,2 %. Зростання мінімальної заробітної плати до 6700 грн, в тарифах врахована – 6000 грн, ріст 111,7 %.</p>
<p>7.Врахування витрат на амортизацію в діючих тарифах на рівні 2020 року, ріст 154,0%.</p>
<p>8.Ріст вартості холодної води до 19,86 грн/куб.м з ПДВ, в тарифах врахована – 11,46 грн/куб.м з ПДВ, ріст 173,3 %. Ріст вартості водовідведення до 29,64 грн/куб.м з ПДВ, в тарифах врахована – 17,04 грн/куб.м з ПДВ, ріст 173,9 %.</p>
<p>9.Ріст ціни електроенергії до 5,849768 грн/кВт з ПДВ, в тарифах врахована – 3,462192 грн/кВт з ПДВ, ріст 169,0 %.</p>
<p>10.Ріст вартості солі до 16,80 грн/кг з ПДВ, в тарифах врахована 3,12 грн/кг з ПДВ, ріст 538,5 %.</p>
<p>11.Ріст дизельного палива до 53,0 грн/л з ПДВ, в тарифах врахована – 24,45 грн/л з ПДВ, ріст 216,8 %. Ріст вартості бензину до 55,0 грн/л з ПДВ, в тарифах врахована – 26,49 грн/л з ПДВ, ріст 207,6 %.</p>
<p>Зауваження та пропозиції щодо тарифів на теплову енергію, її виробництво, транспортування та постачання, послуги з постачання теплової енергії і з постачання гарячої води приймаються протягом 7 календарних днів з дня публікації даного повідомлення, за адресою: 45000 м. Ковель, вул. Володимирська, 97а, e-mail: <a href=""mailto:office@kovelteplo.org.ua"">office@kovelteplo.org.ua</a> . 05.09.2023</p>",1,3,159,1,1,3,1693900485,9,1694780810,"0","0","0",1693900440,3,"","0","0","0","0","0",modDocument,web,1,taryfy-ptm-kovelteplo-dlia-naselennia-zalyshatsia-nezminnymy.html,"0","0",1,,1,
410,document,text/html,Шановні споживачі гарячого водопостачання!,"","",shanovni-spozhyvachi-hariachoho-vodopostachannia!,"",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/hariacha.jpeg"" alt="""" width=""349"" height=""235"" />З 16.09.2023 року з 06.00 год. ПТМ «Ковельтепло» відновлює послугу з постачання гарячої води, яка була тимчасово призупинена з 01.09.2023р., у житлові будинки за наступними адресами:<br /><br />вул. Незалежності, 23<br />вул. Валерія Гонти (Мечнікова), 2<br />вул. Валерія Гонти (Мечнікова), 11<br />вул. Валерія Гонти (Мечнікова), 3А<br />вул. Валерія Гонти (Мечнікова), 5А<br />вул. Володимирська, 140<br />вул. Володимирська, 140А<br />вул. Володимирська, 142А<br />вул. В.Кияна,48<br /><br />Адміністрація ПТМ «Ковельтепло»</p>",1,3,160,1,1,9,1694781136,9,1694786709,"0","0","0",1694781120,9,"","0","0","0","0","0",modDocument,web,1,shanovni-spozhyvachi-hariachoho-vodopostachannia!.html,"0","0",1,,1,
411,document,text/html,До уваги мешканців вул. Гетьмана Скоропадського!,"","",do-uvahy-meshkantsiv-vul.-hetmana-skoropadskoho!,"",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/img16123361450.jpg"" alt="""" width=""391"" height=""252"" />У зв’язку із проведенням робіт по заміні трубопроводів гарячого водопостачання у четвер, 21.09.2023 року, буде припинено подачу гарячої води з 8.00 до 18.00 споживачам у житлові будинки за адресами:<br /> <br />- вул. Гетьмана Скоропадського, 1 (колишня вул. Смирнова);<br />- вул. Гетьмана Скоропадського, 3.<br /><br />Просимо вибачення за тимчасові незручності. <br />Телефон аварійно-диспетчерської служби: 5-96-95</p>
<p>Адміністрація ПТМ «Ковельтепло»</p>",1,3,161,1,1,9,1695203161,9,1695203212,"0","0","0",1695203160,9,"","0","0","0","0","0",modDocument,web,1,do-uvahy-meshkantsiv-vul.-hetmana-skoropadskoho!.html,"0","0",1,,1,
412,document,text/html,«Ковельтепло» інформує споживачів про необхідність спуску повітря з систем опалення,"","",«kovelteplo»-informuie-spozhyvachiv-pro-neobkhidnist-spusku-povitria-z-system-opalennia,"",1,"0","0",3,"0","","<p><img class=""padding-right-bottom"" style=""float: left;"" src=""files/novini/foto2023/11110.jpg"" alt="""" width=""309"" height=""207"" />Шановні споживачі!</p>
<p>Доводимо до Вашого відома, що внутрішньобудинкова система теплових мереж заповнена підготовленою водою. Звертаємося з проханням до жителів верхніх поверхів провести випуск повітря із системи опалення з метою отримання якісної послуги теплопостачання з початку опалювального періоду 2023-2024р.р.</p>
<p>Адміністрація ПТМ «Ковельтепло»</p>",1,3,162,1,1,9,1695277483,"0","0","0","0","0",1695277483,9,"","0","0","0","0","0",modDocument,web,1,«kovelteplo»-informuie-spozhyvachiv-pro-neobkhidnist-spusku-povitria-z-system-opalennia.html,"0","0",1,,1,
413,document,text/html,Звіт  про здійснені  енергозберігаючі заходи за І-ІІІ квартали 2023 року,"","",zvit-pro-zdiisneni-enerhozberihaiuchi-zakhody-za-i-iii-kvartaly-2023-roku,"",1,"0","0",88,"0","","<a href=""files/vtv/energozberezhennia-iii-2023/pro-zdiisn-enerhozber-zakhody-za-i-iii-kv-2023r-1ez.xls"">Звіт  про здійснені  енергозберігаючі заходи за І-ІІІ квартали 2023 року</a><br /><br />",1,1,"0",1,1,1,1697715454,1,1697715752,"0","0","0",1689063660,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-zdiisneni-enerhozberihaiuchi-zakhody-za-i-iii-kvartaly-2023-roku.html,"0","0",1,,1,
414,document,text/html,Енергетика,"","",enerhetyka,"",1,"0","0",1,1,"","",1,1,7,1,1,1,1699305632,1,1699305637,"0","0","0",1699305637,1,"","0","0","0","0","0",modDocument,web,1,enerhetyka/,"0","0",1,,1,
415,document,text/html,Про нас,"","",about,"",1,"0","0",414,"0","","<p><strong><span style=""font-size: 120%;"">Про нас:</span></strong><br />Юр./факт.адреса: Україна,45000, м. Ковель вул. Володимирська, будинок 97, А<br />Email: office@kovelteplo.org.ua Телефон: 03352-4-60-11;<br />Код ЄДРПОУ – 30514446<br />• Дата первинної реєстрації – 27.10.1999р. згідно ДОВІДКИ АБ № 671898 з ЄДРПОУ<br />• Види економічної діяльності:<br />35.30 Постачання пари, гарячої води та кондиційованого повітря;<br />35.14 Розподілення електроенергії;<br />35.13 Розподілення електроенергії;<br />35.12 Передача електроенергії;<br />35.11 Виробництво електроенергії;<br />41.20 Будівництво житлових і нежитлових будівель.</p>",1,1,"0",1,1,1,1699305956,"0","0","0","0","0",1699305956,1,"","0","0","0","0","0",modDocument,web,1,about.html,"0","0",1,,1,
416,document,text/html,Законодавство,"","",zakonodavstvo,"",1,"0","0",414,"0","","<p><strong><span style=""font-size: 120%;"">Законодавство</span></strong><br />Нормативно правові акти що регулюють діяльність на ринку електричної енергії:<br /><a href=""https://zakon.rada.gov.ua/laws/show/2019-19#Text"" target=""_blank""><br />Закон України “Про ринок електричної енергії”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/887-19#Text"" target=""_blank""><br />Закон України “Про особливості доступу до інформації у сферах постачання електричної енергії, природного газу, теплопостачання, централізованого постачання гарячої води, централізованого питного водопостачання та водовідведення”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/2210-14#Text"" target=""_blank""><br />Закон України “Про захист економічної конкуренції”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/1540-19#Text"" target=""_blank""><br />Закон України “Про захист персональних даних”Закон України “Про Національну комісію, що здійснює державне регулювання у сферах енергетики та комунальних послуг”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v0307874-18#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Правил ринку”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v1469874-17#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Ліцензійних умов провадження господарської діяльності з постачання електричної енергії споживачу”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v0309874-18#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Кодексу системи передачі”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v0310874-18#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Кодексу систем розподілу”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v0311874-18#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Кодексу комерційного обліку електричної енергії”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v0312874-18#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Правил роздрібного ринку електричної енергії”</a><br /><a href=""https://zakon.rada.gov.ua/laws/show/v0308874-18#Text"" target=""_blank""><br />Постанова НКРЕКП “Про затвердження Правил ринку “на добу наперед” та внутрішньодобового ринку”</a></p>",1,1,1,1,1,1,1699306018,1,1701278749,"0","0","0",1699305960,1,"","0","0","0","0","0",modDocument,web,1,zakonodavstvo.html,"0","0",1,,1,
