id,type,contentType,pagetitle,longtitle,description,alias,link_attributes,published,pub_date,unpub_date,parent,isfolder,introtext,content,richtext,template,menuindex,searchable,cacheable,createdby,createdon,editedby,editedon,deleted,deletedon,deletedby,publishedon,publishedby,menutitle,donthit,privateweb,privatemgr,content_dispo,hidemenu,class_key,context_key,content_type,uri,uri_override,hide_children_in_tree,show_in_tree,properties,alias_visible
135,document,text/html,Перелік заходів на інвестиційну програму 2020р.,"","",perelіk-zaxodіv-na-іnvesticzіjnu-programu,"",1,"0","0",3,"0","","<a href=""files/vtv/zaxod-v-na-nvesticz-jnu-programu-2019-111-555.xls"">Перелік заходів на інвестиційну програму</a>",1,1,32,1,1,1,1588687403,9,1618829242,"0","0","0",1588687380,1,"","0","0","0","0","0",modDocument,web,1,perelik-zaxodiv-na-investiczijnu-programu.html,"0","0",1,,1
136,document,text/html,2020-05-06,"","",2020-05-06,"","0","0","0",3,"0","","<p><a href=""files/vtv/2020-05-06/zaxod-v-z-energozberezh-na-2020.doc"">План заходів з енергозбереження на 2020</a><br /><a href=""files/vtv/2020-05-06/zaxod-v-z-energozberezh-na-2019.doc"">План заходів з енергозбереження на 2019</a><br /><a href=""files/vtv/2020-05-06/zaxod-v-z-energozberezh-na-2018.doc"">План заходів з енергозбереження на 2018</a><br /><a href=""files/vtv/2020-05-06/zaxod-v-z-energozberezh-na-2017.doc"">План заходів з енергозбереження на 2017</a><br /><a href=""files/vtv/2020-05-06/pro-zd-jsn-energozber-zaxodi-za-2019r-1ez.xls"">Звіт про здійсн. енергозбер.заходи за 2019р</a><br /><a href=""files/vtv/2020-05-06/pro-zd-jsn-energozber-zaxodi-za-2018r-1ez.xls"">Звіт про здійсн. енергозбер.заходи за 2018р</a><br /><a href=""files/vtv/2020-05-06/pro-zd-jsn-energozber-zaxodi-za-2017r-1ez.xls"">Звіт про здійсн. енергозбер.заходи за 2017р 1ЕЗ</a><br /><a href=""files/vtv/2020-05-06/na-ses-yu.doc"">Пояснювальна записка на сесію міської ради щодо інвестиційної програми на 2020 р.</a> </p>",1,1,33,1,1,1,1588806688,9,1621254356,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,2020-05-06.html,"0","0",1,,1
137,document,text/html,Абонентська плата,"","",abonentska-plata,"",1,"0","0",56,"0","","<p align=""center""><strong>Про встановлення плати за абонентське обслуговування на послугу з постачання теплової енергії,<br /> послугу з постачання гарячої води</strong> </p>
<p>Законом України «Про житлово-комунальні послуги» № 2189-VIII від 09.11.2017 (зі змінами) передбачено для споживачів, з якими укладені індивідуальні договори про надання комунальних послуг, застосування плати за абонентське обслуговування.</p>
<p>Плата за абонентське обслуговування встановлюється у відповідності до даного Закону, Постанови Кабінету міністрів України від 21.08.2019 р. № 830 «Про затвердження Правил надання послуги з постачання теплової енергії і типових договорів про надання послуги з постачання теплової енергії», Постанови Кабінету міністрів України від 11.12.2019 р. № 1182 «Про затвердження Правил надання послуги з постачання гарячої води та типових договорів про надання послуги з постачання гарячої води», Постанови Кабінету міністрів України від 21.08.2019 № 808 (зі змінами) «Про встановлення граничного розміру плати за абонентське обслуговування у розрахунку на одного абонента для комунальних послуг, що надаються споживачам за індивідуальними договорами про надання комунальних послуг або за індивідуальними договорами з обслуговуванням внутрішньобудинкових систем про надання комунальних послуг».</p>
<p>Плата за абонентське обслуговування - платіж, який споживач сплачує виконавцю комунальної послуги за індивідуальним договором про надання комунальних послуг, що включає витрати виконавця, пов’язані з укладенням договору про надання комунальної послуги, здійсненням розподілу обсягу спожитих послуг між споживачами, нарахуванням та стягненням плати за спожиті комунальні послуги, обслуговуванням та заміною вузлів комерційного обліку води і теплової енергії (у разі їх наявності у будівлі споживача), крім випадків, визначених цим Законом, а також за виконання  інших функцій, пов’язаних з обслуговуванням виконавцем абонентів за індивідуальними договорами (крім обслуговування та  поточного ремонту внутрішньобудинкових систем теплопостачання, водопостачання, водовідведення та постачання гарячої води).</p>
<p>Відповідно до постанови Кабінету міністрів України від 21.08.2019 № 808, станом на 01.01.2023 р. граничний розмір плати за абонентське обслуговування у розрахунку на одного абонента на послугу з постачання теплової енергії складає 39,47 грн. в місяць, на послугу з постачання гарячої води – 39,47 грн. в місяць.</p>
<p>З 01 грудня 2021 року плата за абонентське обслуговування на послуги з постачання теплової енергії та постачання гарячої води ПТМ «Ковельтепло» становить:</p>
<ul>
<li>на послугу з постачання теплової енергії споживачам, будівлі яких не обладнані вузлами комерційного обліку – <strong>26,78 грн.</strong></li>
<li>на послугу з постачання теплової енергії споживачам, будівлі яких обладнані вузлами комерційного обліку – <strong>28,62 грн.</strong></li>
<li>на послугу з постачання гарячої води споживачам, будівлі яких не обладнані вузлами комерційного обліку – <strong>26,78 грн.</strong></li>
<li>на послугу з постачання гарячої води споживачам, будівлі яких обладнані вузлами комерційного обліку – <strong>27,05 грн.</strong></li>
</ul>",1,1,15,1,1,8,1592224919,9,1683547470,"0","0","0",1633904100,8,Абонентська плата,"0","0","0","0","0",modDocument,web,1,abonentska-plata.html,"0","0",1,,1
215,document,text/html,Кількісні та якісні характеристики послуги,"","",xarakteristiki-poslugi,"","0","0","0",7,1,"","",1,1,5,1,1,9,1634303181,9,1669128260,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,xarakteristiki-poslugi/,"0","0",1,,1
139,document,text/html,"Повідомлення про намір ПТМ ""Ковельтепло"" зменшити тарифи","","",povіdomlennya-pro-namіr-ptm-kovelteplo-zmenshiti-tarifi,"","0","0","0",3,"0","","<p align=""center""><strong>П О В І Д О М Л Е Н Н Я</strong><br /> про намір ПТМ «Ковельтепло» зменшити тарифи на теплову енергію, її виробництво, транспортування та постачання, на послуги з постачання теплової енергії та з постачання гарячої води  для потреб населення, бюджетних  установ, релігійних організацій та інших споживачів</p>
<p align=""center""><a href=""files/pev/shhodo-zmenshennya-tarif-v.docx"">Скачати файл</a></p>",1,1,35,1,1,3,1596438843,8,1614065656,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,povidomlennya-pro-namir-ptm-kovelteplo-zmenshiti-tarifi.html,"0","0",1,,1
145,document,text/html,Офіційний сайт міста,"","",ofіczіjnij-sajt-mіsta,"","0","0","0",144,"0","",http://www.kovelrada.gov.ua,1,1,"0",1,1,1,1618987601,9,1643639449,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,oficzijnij-sajt-mista.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1
146,document,text/html,Збережи своє тепло,"","",zberezhi-svoє-teplo,"","0","0","0",144,"0","",http://svoeteplo.org/,1,1,1,1,1,1,1618987630,1,1618987893,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,zberezhi-svoie-teplo.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1
147,document,text/html,Телевізійний центр,"","",televіzіjnij-czentr,"","0","0","0",144,"0","",http://www.kovel.tv/,1,1,2,1,1,1,1618987664,1,1620824118,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,televizijnij-czentr.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1
148,document,text/html,"Пошта ""Ковельтепло","","",poshta-kovelteplo,"","0","0","0",144,"0","",http://mail.kovelteplo.org.ua,1,1,3,1,1,1,1618987699,1,1620824110,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,poshta-kovelteplo.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1
149,document,text/html,Інвестиційна програма на 2021 рік,"","",іnvesticzіjna-programa-2021,"","0","0","0",89,"0","","Інвестиційна програма 2021 - <a href=""files/vtv/zaxod-v-nvesticz-jno-programi-2021.doc"">завантажити</a>",1,1,6,1,1,1,1619438783,9,1625138228,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,investiczijna-programa-2021.html,"0","0",1,,1
150,document,text/html,Звітність,"","",zvitnist,"","0","0","0",9,1,"","",1,1,6,1,1,9,1619547835,9,1686741715,"0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,zvitnist/,"0","0",1,,1
151,document,text/html,Звітність за 2020 рік,"","",zvіt-pro-upravlіnnya,"",1,"0","0",150,"0","","<a href=""files/buhgalteria/pro-upravl-nnya-2020r.docx"">Звіт про управління 2020 р. </a><br /><a href=""files/buhgalteria/s0100113-f1-balans.pdf""><br />Баланс</a><br /><a href=""files/buhgalteria/s0100213-f2-zv-t-pro-f-nansov-rezultati-v-tisyachax-338529.pdf""><br />Звіт про фінансові результати</a><br /><a href=""files/buhgalteria/s0100309-f3-zvit-pro-rux-groshovix-koshtiv-za-pryamim-metodom-338679.pdf""><br />Звіт про рух грошових коштів</a><br /><a href=""files/buhgalteria/s0104008-f4-zv-t-pro-vlasnij-kap-tal338680.pdf""><br />Звіт про власний капітал</a><br /><a href=""files/buhgalteria/s0105007-f5-prim-tki-do-r-chno-zv-tnost-338681.pdf""><br />Примітки до річної звітності</a><br /><a href=""files/buhgalteria/s0106005-f6-dodatok-do-prim-tok-do-r-chno-f-nansovo-zv-tnost-nformacz-ya-za-segmentami338682.pdf""><br />Додаток до приміток до річної звітності</a><br /><a href=""files/buhgalteria/nezalezhnogo-auditora.PDF""><br />Звіт незалежного аудитора</a>",1,1,"0",1,1,9,1619548555,9,1628767236,"0","0","0",1619605920,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-upravlinnya.html,"0","0",1,,1
194,document,text/html,Інвестиційна програма на 2016 рік,"","",іnvesticzіjnі-programi,"",1,"0","0",89,"0","","<a href=""files/--nvesticz--jn---programi/zaxod-v-nvesticz-jno-programi-na-2016-r-k.doc"">Опис заходів інвестиційної програми на 2016 рік</a><br /><br /><a href=""files/--nvesticz--jn---programi/do-finansovogo-planu-2016r.xls"">Пояснення до фiнансового плану 2016 р.</a><br /><br /><a href=""files/--nvesticz--jn---programi/pro-vikonannya-nvesticz-jno-programi-za-2016-r-k.docx"">Звіт про виконання інвестиційної програми за 2016 рік</a><br /><br /><br /><br /><br />",1,1,7,1,1,9,1625138701,9,1625139107,"0","0","0",1625139060,9,"","0","0","0","0","0",modDocument,web,1,investiczijni-programi.html,"0","0",1,,1
152,document,text/html,Звіт про виконання енергозберігаючих заходів за 2015 рік,"","",zvіt-pro-vikonannya-energozberіgayuchix-zaxodіv-za-2015-rіk,"","0","0","0",88,"0","",48,1,1,15,1,1,9,1619607660,9,1619607743,"0","0","0","0","0","","0","0","0","0","0",modWebLink,web,1,zvit-pro-vikonannya-energozberigayuchix-zaxodiv-za-2015-rik.html,"0","0",1,"{""core"":{""responseCode"":""HTTP\/1.1 301 Moved Permanently""}}",1
153,document,text/html,Енергозберігаючі заходи-2017,"","",zvіt-pro-vikonannya-energozberіgayuchix-zaxodіv-za-2017-rіk,"",1,"0","0",88,"0","","<a href=""files/vtv/zaxod-v-z-energozberezh-na-2017.doc"">План заходів з енергозбереження за 2017 рік</a><a href=""files/vtv/28-04-2021/pro-zd-jsn-energozber-zaxodi-za-2017r-1ez-dodatok-1.xls""><br /><br />Звіт про виконання енергозберігаючих заходів за 2017 рік<br /></a><br /><a href=""files/vtv/28-04-2021/do-zv-tu-ez-za-2017r-dodatok-1-1.doc"">Пояснююча записка до звіту про енергозберігаючі заходи за 2017 рік</a>",1,1,11,1,1,9,1619609686,9,1620310042,"0","0","0",1619564400,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-vikonannya-energozberigayuchix-zaxodiv-za-2017-rik.html,"0","0",1,,1
154,document,text/html,Енергозберігаючі заходи-2018,"","",zvіt-pro-vikonannya-energozberіgayuchix-zaxodіv-za-2018-rіk,"",1,"0","0",88,"0","","<a href=""files/vtv/zaxod-v-z-energozberezh-na-2018.doc"">План заходів з енергозбереження за 2018 рік</a><a href=""files/vtv/28-04-2021/pro-zd-jsn-energozber-zaxodi-za-2018r-1ez-dodatok-2.xls""><br /><br />Звіт про здійснені енергозберігаючі заходи за 2018 рік</a><br /><br /><a href=""files/vtv/28-04-2021/do-zv-tu-ez-za-2018r-dodatok-2-1.doc"">Пояснююча записка про енергозберігаючі заходи до звіту за 2018 рік</a>",1,1,10,1,1,9,1619610394,9,1620310308,"0","0","0",1619608200,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-vikonannya-energozberigayuchix-zaxodiv-za-2018-rik.html,"0","0",1,,1
155,document,text/html,Енергозберігаючі заходи-2019,"","",zvіt-pro-vikonannya-energozberіgayuchix-zaxodіv-za-2019-rіk,"",1,"0","0",88,"0","","<a href=""files/vtv/zaxod-v-na-nvesticz-jnu-programu-2019-111-555.xls"">План заходів з енергозбереження на 2019 рік</a><a href=""files/vtv/28-04-2021/pro-zd-jsn-energozber-zaxodi-za-2019r-1ez-dodatok-3.xls""><br /><br />Звіт про здійснені енергозберігаючі заходи за 2019 рік</a><br /><br /><a href=""files/vtv/28-04-2021/do-zv-tu-ez-za-2019r-dodatok-3-1.doc"">Пояснююча записка про енергозберігаючі заходи до звіту за 2019 рік</a>",1,1,9,1,1,9,1619610568,9,1620306846,"0","0","0",1619611020,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-vikonannya-energozberigayuchix-zaxodiv-za-2019-rik.html,"0","0",1,,1
156,document,text/html,Енергозберігаючі заходи-2020,"","",zvіt-pro-vikonannya-energozberіgayuchix-zaxodіv-za-2020-rіk,"",1,"0","0",88,"0","","<a href=""files/vtv/zaxod-v-z-energozberezh-na-2020.doc"">План заходів з енергозбереження на 2020 рік</a><a href=""files/vtv/28-04-2021/pro-zd-jsn-energozber-zaxodi-za-2020r-1ez-dodatok-4.xls""><br /><br />Звіт про здійснені енергозберігаючі заходи за 2020 рік</a><br /><br /><a href=""files/vtv/28-04-2021/do-zv-tu-ez-za-2020r-dodatok-4-1.doc"">Пояснююча записка про енергозберігаючі заходи до звіту за 2020 рік</a>",1,1,8,1,1,9,1619610789,9,1620316630,"0","0","0",1619668740,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-vikonannya-energozberigayuchix-zaxodiv-za-2020-rik.html,"0","0",1,,1
157,document,text/html,Звіт про виконання енергозберігаючих заходів за І квартал 2021 року,"","",zvіt-pro-vikonannya-energozberіgayuchix-zaxodіv-za-і-kvartal-2021-roku,"",1,"0","0",401,"0","","<a href=""files/vtv/28-04-2021/pro-zd-jsn-energozber-zaxodi-za-kv-2021r-1ez-dodatok-5.xls"">Звіт про здійснені енергозберігаючі заходи за І квартал  2021 року</a><br /><br /><a href=""files/vtv/28-04-2021/do-zv-tu-ez-za-kv-2021r-dodatok-5-1.doc"">Пояснююча записка про енергозберігаючі заходи до звіту за І квартал 2021 року</a>",1,1,"0",1,1,9,1619611185,9,1620316671,"0","0","0",1619784060,9,"","0","0","0","0","0",modDocument,web,1,zvit-pro-vikonannya-energozberigayuchix-zaxodiv-za-i-kvartal-2021-roku.html,"0","0",1,,1
159,document,text/html,Організаційно-технічні заходи з підготовки ПТМ  «Ковельтепло»  до роботи в осінньо-зимовий період на 2021-2022 р.р.,"","",organіzaczіjno-texnіchnі-zaxodi-z-pіdgotovki-ptm-«kovelteplo»-do-roboti-v-osіnno-zimovij-perіod-na-2021-2022-r.r,"","0","0","0",3,"0","","",1,1,41,1,1,9,1619613499,"0","0","0","0","0","0","0","","0","0","0","0","0",modDocument,web,1,organizaczijno-texnichni-zaxodi-z-pidgotovki-ptm-«kovelteplo»-do-roboti-v-osinno-zimovij-period-na-2021-2022-r.r.html,"0","0",1,,1
160,document,text/html,"Пропозиції щодо об'єктів, на яких планується реалізація заходів з підвищення енергоефективності, енергозбереження та зменшення споживання енергоресурсів по ПТМ «Ковельтепло»  на 2021-2026 роки","","","propoziczії-shhodo-obєktіv,-na-yakix-planuєtsya-realіzaczіya-zaxodіv-z-pіdvishhennya-energoefektivnostі,-energozberezhennya-ta-zmenshennya-spozhivannya-energoresursіv-po-ptm-«kovelteplo»-na-2021-2026-roki","",1,"0","0",88,"0","","<p><a href=""files/vtv/28-04-2021/shhodo-ob-kt-v-energozberezhennya-2021-2026-dodatok-6.xlsx"">Пропозиції щодо об'єктів, на яких планується реалізація заходів з підвищення енергоефективності, енергозбереження та зменшення споживання енергоресурсів по ПТМ «Ковельтепло»  на 2021-2026 роки.</a></p>",1,1,6,1,1,9,1619613690,9,1620316704,"0","0","0",1619873100,9,"","0","0","0","0","0",modDocument,web,1,"propoziczii-shhodo-obiektiv,-na-yakix-planuietsya-realizacziya-zaxodiv-z-pidvishhennya-energoefektivnosti,-energozberezhennya-ta-zmenshennya-spozhivannya-energoresursiv-po-ptm-«kovelteplo»-na-2021-2026-roki.html","0","0",1,,1
177,document,text/html,21 травня подачу гарячого водопостачання буде відновлено.,"","",21-travnya-podachu-garyachogo-vodopostachannya-bude-vіdnovleno,"",1,"0","0",3,"0","","<p><img class=""padding-right"" style=""float: left;"" src=""files/novini/20-05.jpg"" alt="""" width=""317"" height=""169"" />До уваги мешканців житлових будинків по <strong>вул. Незалежності,23; вул. Мечнікова,2; вул. Мечнікова,3А; вул. Мечнікова,5А; вул.  Мечнікова,11; вул. В. Кияна,48; вул. В. Кияна,72; вул. В. Кияна,72А; вул. В. Кияна,74А; вул. В. Кияна,74Б; вул. В. Кияна,84; вул. В. Кияна,110; вул. В. Кияна,110А</strong><strong>! </strong></p>
<p>З 21.05.2021 року послугу з постачання гарячої води буде відновлено.</p>
<p>Зважаючи на значну заборгованість населення перед ПТМ «Ковельтепло», брак обігових коштів, необхідних для закупівлі природного газу для підігріву води на умовах передоплати, газопостачання котелень АТ «Волиньгаз»  може бути припинено і в майбутньому.</p>
<p>Станом на <strong>19.05.2021р.</strong> заборгованість підприємства за спожитий природний газ становить 18 млн.грн., заборгованість споживачів за теплову енергію - 26 млн.грн.</p>
<p>Тож звертаємося до споживачів з проханням розрахуватися за спожиті послуги!</p>
<p><strong>Адміністрація ПТМ «Ковельтепло»</strong></p>",1,1,49,1,1,9,1621517150,9,1621517164,"0","0","0",1621517100,9,"","0","0","0","0","0",modDocument,web,1,21-travnya-podachu-garyachogo-vodopostachannya-bude-vidnovleno.html,"0","0",1,,1
